,doc_hdr_id,doc_typ_nm,doc_crte_dt,crte_dt,doc_mdfn_dt,actn_rqst_cd,campus,concentration1,concentration2,department1,department2,major1,major2,minor1,minor2,requestedof,dayssincerequest,dayssincecreate
160,61959523,UGS.Candidacy.Doctype,08-Jun-17,18-May-18,08-Jun-17,Approve,IN,,,SWK,,SWKPHD,,LIFSCGMIN,,UGS.IN.Candidacy.SWK1,628,972
161,62090852,UGS.ExceptionWaiver.Doctype,13-Jun-17,26-Jun-17,13-Jun-17,Approve,BL,Ecology,,BIOL,,EEBPHD,,,,vkuo,954,967
162,62100770,UGS.CommitteeV2.Doctype,13-Jun-17,14-Jun-17,13-Jun-17,Approve,IN,,,NURS,,NURSCPHD,,,,jhostutl,966,967
163,62734904,UGS.Candidacy.Doctype,29-Jun-17,29-Sep-17,29-Jun-17,Approve,BL,Inorganic,,CHEM,,CHEMPHD,,CHEMGMIN,,erimetzg,859,951
164,62861721,UGS.Candidacy.Doctype,04-Jul-17,05-Jul-17,04-Jul-17,Approve,BL,French and Francophone Studies,,FRIT,,FRENPHD,,CMLTGMIN,,jtindira,945,946
174,63356245,UGS-MAAdvancedDegree.ParentDoctype,19-Jul-17,19-Jul-17,19-Jul-17,Approve,IN,,,GEOL,,GEOLMMS,,,,UGS.IN.MAAdvDeg.GEOL1,931,931
175,63562404,UGS.ExceptionWaiver.Doctype,26-Jul-17,10-Aug-17,26-Jul-17,Approve,BL,Early Childhood Education,,EDUCCI,EDUCCEP,CRINPHD,INQMTHPHD,,,leemel,909,924
176,63598956,UGS.ExceptionWaiver.Doctype,27-Jul-17,01-Sep-17,27-Jul-17,Approve,BL,,,BIOL,,BIOTECMS,,,,afeil,887,923
177,63827832,UGS.CommitteeChange.Doctype,03-Aug-17,03-Aug-17,03-Aug-17,Approve,BL,,,PHYS,,PHYSPHD,,,,cl21,916,916
178,64039346,UGS.Candidacy.Doctype,10-Aug-17,10-Aug-17,10-Aug-17,Approve,BL,,,CMLT,,CMLTPHD,,NELCGMIN,,UGS.BL.Candidacy.CMLT1,909,909
179,64050500,UGS.Candidacy.Doctype,10-Aug-17,07-Sep-17,10-Aug-17,Approve,BL,,,PHYS,,PHYSPHD,,PHYSGMIN,,nlsherri,881,909
180,64103887,UGS.Candidacy.Doctype,11-Aug-17,23-Aug-17,11-Aug-17,Approve,BL,,,EDUCLCLE,,LCLNGPHD,,INQMTHGMIN,,zalbulus,896,908
181,64115590,UGS.Candidacy.Doctype,12-Aug-17,14-Aug-17,12-Aug-17,Approve,IN,,,EDUC,,UREDSTPHD,,SOCIOLMIN,,tcrayton,905,907
182,64161259,UGS.ExceptionWaiver.Doctype,14-Aug-17,29-Aug-17,14-Aug-17,Approve,BL,Ecology,,BIOL,,EEBPHD,,ENVSCIGMIN,,kbeidler,890,905
183,64246199,UGS.ExceptionMinor.Doctype,16-Aug-17,24-Aug-17,16-Aug-17,Approve,BL,Developmental,,PSY,,PSYPHD,,,,chenyu,895,903
185,64354861,UGS.ExceptionWaiver.Doctype,19-Aug-17,22-Aug-17,19-Aug-17,Approve,BL,,,REEI,,REEIMA,,,,sadphil,897,900
186,64384844,UGS.ExceptionWaiver.Doctype,21-Aug-17,24-Aug-17,21-Aug-17,Approve,BL,,,JOUR,,JOURMA,,,,jrozier,895,898
187,64525730,UGS-MAAdvancedDegree.ParentDoctype,24-Aug-17,24-Aug-17,24-Aug-17,Approve,BL,,,EALC,,JAPAMA,,,,UGS.BL.MAAdvDeg.EALC1,895,895
188,64592671,UGS.Candidacy.Doctype,25-Aug-17,14-Jan-20,25-Aug-17,Approve,BL,,,CSCI,COGS,CSCIPHD,COGSPHD,,,UGS.BL.Candidacy.CSCI1,22,894
189,64667662,UGS.Candidacy.Doctype,29-Aug-17,29-Aug-17,29-Aug-17,Approve,BL,,,SPES,,ENSCIPHD2,,ENSTGMIN,,kprior,890,890
190,64736543,UGS-MAAdvancedDegree.ParentDoctype,30-Aug-17,27-Nov-18,30-Aug-17,Approve,BL,,,CEUS,,CEUSMA,,,,jomishep,435,889
191,64772391,UGS.ExceptionWaiver.Doctype,31-Aug-17,07-Oct-17,31-Aug-17,Approve,BL,HCI,,INFO,,INFOPHD,,EDINQGMIN,,ahunsuck,851,888
192,64804024,COLLGRAD.AdvisoryCom.Doctype,01-Sep-17,26-Feb-18,01-Sep-17,Approve,BL,,,AST,,ASTPAPHD,,,,jukader,709,887
193,64804024,COLLGRAD.AdvisoryCom.Doctype,01-Sep-17,26-Feb-18,01-Sep-17,FYI,BL,,,AST,,ASTPAPHD,,,,efriel,709,887
194,64906536,UGS.ExceptionMinor.Doctype,06-Sep-17,06-Sep-17,06-Sep-17,Approve,BL,Qualitative,,EDUCCEP,,INQMTHPHD,,,,njacquar,882,882
195,65014394,UGS.Candidacy.Doctype,08-Sep-17,08-Sep-17,08-Sep-17,Approve,BL,,,CMLT,,CMLTPHD,,AFRIGMIN,,UGS.BL.Candidacy.CMLT1,880,880
196,65027782,UGS.CommitteeV2.Doctype,08-Sep-17,21-Feb-18,08-Sep-17,Approve,IN,,,INFO,,INFOPHD,,Health informatics (concentration)/ Bioinformatics (Minor),,lali,714,880
197,65045176,UGS.ExceptionWaiver.Doctype,08-Sep-17,25-Apr-18,08-Sep-17,Approve,BL,Deaf and Hard of Hearing,,EDUCCI,,SPCEDPHD,,LNGEDGMIN,,jander2,651,880
198,65293803,UGS.ExceptionMinor.Doctype,15-Sep-17,18-May-18,15-Sep-17,Approve,BL,Medieval Literature,,ENG,,ENGPHD,,,,UGS.BL.DGS.ENG,628,873
199,65319705,COLLGRAD.AdvisoryCom.Doctype,15-Sep-17,18-Sep-17,15-Sep-17,Approve,BL,,,SLST,,SLSTPHD,,Computer-Mediated Communication,,herring,870,873
200,65388040,UGS.CommitteeV2.Doctype,18-Sep-17,19-Sep-17,19-Sep-17,Approve,BL,,,EDUCLCLE,,LCLNGPHD,,African Studies,,diakitea,869,870
201,65415501,UGS.ExceptionWaiver.Doctype,19-Sep-17,19-Sep-17,19-Sep-17,Approve,BL,,,ILS,,INFSCPHD1,,CMPLNGGMIN,,herring,869,869
202,65465665,COLLGRAD.AdvisoryCom.Doctype,20-Sep-17,28-Sep-17,20-Sep-17,Approve,BL,,,COGS,,COGSPHD,,Mathematics,,jtownsen,860,868
203,65465665,COLLGRAD.AdvisoryCom.Doctype,20-Sep-17,28-Sep-17,20-Sep-17,Approve,BL,,,COGS,,COGSPHD,,Mathematics,,pfinn,860,868
204,65598675,UGS-MAAdvancedDegree.ParentDoctype,25-Sep-17,25-Apr-18,25-Sep-17,Approve,BL,Arabic,,NELC,,NELCMA,,,,UGS.BL.MAAdvDeg.NELC1,651,863
205,65619917,UGS.Candidacy.Doctype,25-Sep-17,01-May-18,25-Sep-17,Approve,BL,,,CSCI,,CSCIPHD,,CMPLNGGMIN,,habahram,645,863
207,65885561,UGS-MAAdvancedDegree.ParentDoctype,02-Oct-17,03-Oct-17,02-Oct-17,Approve,BL,,,MATH,,MATHMA,,,,park433,855,856
208,65905800,UGS.CommitteeV2.Doctype,03-Oct-17,08-May-18,03-Oct-17,Approve,IN,,,BIST,,BISTPHD,,Computer Science,,fgsong,638,855
209,65905800,UGS.CommitteeV2.Doctype,03-Oct-17,08-May-18,03-Oct-17,Approve,IN,,,BIST,,BISTPHD,,Computer Science,,slourens,638,855
211,66244367,UGS.ExceptionWaiver.Doctype,12-Oct-17,12-Oct-17,12-Oct-17,Approve,BL,Higher Education and Student Affairs,,EDUCELPS,,HIEDPHD,,,,dlhutchi,846,846
212,66264548,UGS.CommitteeV2.Doctype,12-Oct-17,27-Oct-17,12-Oct-17,Approve,BL,,,EDUCCI,,SPCEDPHD,,Educational Leadership MIN,,ohalhaje,831,846
213,66290331,UGS.Candidacy.Doctype,13-Oct-17,14-Nov-17,13-Oct-17,Approve,BL,,,EDUCELPS,,HIEDPHD,,INQRSGMIN,NONPRGMIN,nathana,813,845
216,66889287,UGS-MAAdvancedDegree.ParentDoctype,31-Oct-17,28-May-19,31-Oct-17,Approve,IN,Public History,,HIST,,HISTMA,,,,UGS.IN.MAAdvDeg.HIST1,253,827
217,67176711,UGS.ExceptionWaiver.Doctype,08-Nov-17,09-Nov-17,08-Nov-17,Approve,BL,,,SPHS,,SPHSMA,,,,raanders,818,819
218,67186421,UGS.ExceptionMinor.Doctype,08-Nov-17,16-Nov-17,09-Nov-17,Approve,BL,Higher Education,,EDUCELPS,,HPPEDPHD,,,,gholthau,811,819
219,67186544,UGS.ExceptionWaiver.Doctype,08-Nov-17,09-Nov-17,09-Nov-17,Approve,BL,Higher Education,,EDUCELPS,,HPPEDPHD,,,,gholthau,818,819
220,67186610,UGS.ExceptionMinor.Doctype,08-Nov-17,10-Nov-17,09-Nov-17,Approve,BL,Higher Education,,EDUCELPS,,HPPEDPHD,,,,gholthau,817,819
221,67188908,UGS.ExceptionWaiver.Doctype,09-Nov-17,09-Nov-17,09-Nov-17,Approve,BL,Higher Education,,EDUCELPS,,HPPEDPHD,,,,gholthau,818,818
222,67293037,UGS.Candidacy.Doctype,13-Nov-17,14-Nov-17,13-Nov-17,Approve,BL,Physical Chemistry,,CHEM,,CHEMPHD,,SCMPTGMIN,,tricard,813,814
223,67329793,UGS.ExceptionWaiver.Doctype,13-Nov-17,14-Nov-17,13-Nov-17,Approve,BL,Speech-Language Pathology,,SPHS,,SPHSMA,,,,raanders,813,814
224,67329898,UGS.ExceptionWaiver.Doctype,13-Nov-17,14-Nov-17,13-Nov-17,Approve,BL,Speech Language Pathology ,,SPHS,,SPHSMA,,,,raanders,813,814
226,67669615,UGS.CommitteeV2.Doctype,23-Nov-17,23-Nov-17,23-Nov-17,Approve,BL,,,CMLT,,CMLTPHD,,Jewish Studies,,UGS.BL.Committee.CMLT1,804,804
228,67732865,UGS.CommitteeV2.Doctype,28-Nov-17,28-Nov-17,28-Nov-17,Approve,BL,,,MATH,,MATHPHD,,,,,799,799
229,67833021,UGS.ExceptionRevalidation.Doctype,30-Nov-17,04-Feb-19,30-Nov-17,Approve,BL,Mathematics Education ,,EDUCCI,,CRINPHD,,INQRSGMIN,,egalindo,366,797
230,67844108,COLLGRAD.AdvisoryComChange.Doctype,30-Nov-17,30-Jan-18,30-Nov-17,Approve,BL,,,CHEM,,CHEMPHD,,Materials Chemistry,,trevdoug,736,797
231,67847765,UGS.ExceptionWaiver.Doctype,30-Nov-17,01-Dec-17,30-Nov-17,Approve,BL,,,SPHS,,SPHSMA,,,,raanders,796,797
232,67907991,UGS.ExceptionMinor.Doctype,01-Dec-17,01-Dec-17,01-Dec-17,Approve,IN,Bioinformatics,,INFO,,INFOPHD,,,,UGS.IN.SECREC.INFO,796,796
233,67907991,UGS.ExceptionMinor.Doctype,01-Dec-17,01-Dec-17,01-Dec-17,FYI,IN,Bioinformatics,,INFO,,INFOPHD,,,,UGS.IN.SECREC.INFO,796,796
234,67934161,UGS.ExceptionWaiver.Doctype,04-Dec-17,04-Dec-17,04-Dec-17,Approve,BL,,MPA,AADM,SPPA,ARTADMA,,,,xiagong,793,793
235,67957472,UGS.Candidacy.Doctype,04-Dec-17,05-Dec-17,04-Dec-17,Approve,IN,,,MGEN,,MMGENTPHD,,CANBIOLMIN,,bpschnei,792,793
236,67957472,UGS.Candidacy.Doctype,04-Dec-17,05-Dec-17,04-Dec-17,Approve,IN,,,MGEN,,MMGENTPHD,,CANBIOLMIN,,lali,792,793
237,68151614,UGS-MAAdvancedDegree.ParentDoctype,11-Dec-17,08-May-18,11-Dec-17,Approve,BL,,,INTL,,INTLSTMA,,,,UGS.BL.MAAdvDeg.INTL1,638,786
238,68161451,UGS.Candidacy.Doctype,11-Dec-17,21-Jan-20,06-Feb-18,Approve,BL,,,SPES,,ENSCIPHD2,,DATSCIGMIN,,UGS.Candidacy.UGS.BL,15,786
239,68164853,UGS.ExceptionWaiver.Doctype,11-Dec-17,12-Dec-17,11-Dec-17,Approve,BL,Speech Language Pathology,,SPHS,,SPHSMA,,,,Raanders,785,786
240,68214416,UGS.CommitteeV2.Doctype,12-Dec-17,13-Dec-17,12-Dec-17,Approve,IN,,,MGEN,,MMGENTPHD,,,,lali,784,785
241,68214416,UGS.CommitteeV2.Doctype,12-Dec-17,13-Dec-17,12-Dec-17,Approve,IN,,,MGEN,,MMGENTPHD,,,,mradovic,784,785
242,68248691,UGS.ExceptionWaiver.Doctype,13-Dec-17,15-Dec-17,13-Dec-17,Approve,BL,,,SPHS,,SPHSMA,,,,raanders,782,784
243,68394375,UGS.Candidacy.Doctype,18-Dec-17,18-Dec-17,18-Dec-17,Approve,BL,Education Law and Policy,,EDUCELPS,,HPPEDPHD,,SPEDGMIN,,pdober,779,779
244,68433109,UGS.CommitteeV2.Doctype,19-Dec-17,11-Jan-18,19-Dec-17,Approve,BL,,,EDUCELPS,,HPPEDPHD,,Curriculum Studies,,khengtge,755,778
247,68476087,UGS.Candidacy.Doctype,20-Dec-17,20-Dec-17,20-Dec-17,FYI,IN,Human-Computer Interaction,,INFO,,INFOPHD,,SOCIOLMIN,,jofjones,777,777
248,68476087,UGS.Candidacy.Doctype,20-Dec-17,24-Sep-18,20-Dec-17,Approve,IN,Human-Computer Interaction,,INFO,,INFOPHD,,SOCIOLMIN,,pseybold,499,777
249,68488593,UGS.Candidacy.Doctype,20-Dec-17,02-Feb-18,20-Dec-17,Approve,BL,,,EDUCLCLE,,LCLNGPHD,,BUSGMIN,,chen437,733,777
250,68541573,UGS.ExceptionRevalidation.Doctype,21-Dec-17,22-Dec-17,21-Dec-17,Approve,BL,,,SPH,,RLEIBEHPHD,,,,tmquash,775,776
251,68633792,UGS.Candidacy.Doctype,28-Dec-17,28-Dec-17,28-Dec-17,Approve,BL,Graduate Area Certificate in Medieval Studies,,CMLT,,CMLTPHD,,ENGGMIN,,UGS.BL.Candidacy.CMLT1,769,769
252,68831171,UGS.ExceptionMinor.Doctype,05-Jan-18,08-Jan-18,05-Jan-18,Approve,BL,,,CHEM,,CHEMPHD,,,,zz38,758,761
253,68842487,UGS.CommitteeChangeV2.Doctype,05-Jan-18,05-Jan-18,05-Jan-18,Approve,IN,,,SHRS,,HREBSCPHD,,Functional Limitations,,rfuchs,761,761
254,68879692,UGS.Candidacy.Doctype,08-Jan-18,16-Jan-18,08-Jan-18,Approve,BL,Artificial Intelligence,,CSCI,,CSCIPHD,,DATSCIGMIN,,mmaity,750,758
255,68902733,UGS.ExceptionWaiver.Doctype,09-Jan-18,17-Apr-18,09-Jan-18,Approve,IN,BIOLOGY M.S. (PPNT),,GRAD,,TRNSCIMS,,,,rohpatel,659,757
257,68995551,UGS.ExceptionWaiver.Doctype,11-Jan-18,11-Jan-18,11-Jan-18,Approve,BL,,,AADM,SPES,ARTADMA,,,,maholwag,755,755
258,69066048,UGS.CommitteeV2.Doctype,14-Jan-18,19-Jan-18,14-Jan-18,Approve,BL,,,EDUCLCLE,,LCLNGPHD,,,,hajalsul,747,752
260,69215480,UGS.Candidacy.Doctype,19-Jan-18,26-Jan-18,19-Jan-18,Approve,BL,Education Law and Policy,,EDUCELPS,,HPPEDPHD,,SPEDGMIN,,pdober,740,747
261,69241363,UGS.Candidacy.Doctype,19-Jan-18,20-Dec-19,19-Jan-18,Approve,BL,Cultural,,ANTH,,ANTHPHD,,LATSGMIN,LTAMCGMIN,slepselt,47,747
262,69248076,UGS.ExceptionWaiver.Doctype,21-Jan-18,23-Jan-18,21-Jan-18,Approve,BL,,,SPHS,,SPHSMA,,,,raanders,743,745
263,69274424,UGS.ExceptionWaiver.Doctype,22-Jan-18,22-Jan-18,22-Jan-18,Approve,BL,PhD,,CMLT,,CMLTPHD,,,,eperetz,744,744
264,69365145,UGS-MAAdvancedDegree.ParentDoctype,24-Jan-18,24-Jan-18,24-Jan-18,Approve,IN,,,JOPR,,SPRTJOUMA1,,,,UGS.IN.MAAdvDeg.JOPR1,742,742
265,69377490,UGS.CommitteeChangeV2.Doctype,24-Jan-18,25-Jan-18,24-Jan-18,Approve,IN,,,SHRS,,HREBSCPHD,,,,Liu41,741,742
266,69772686,UGS-MAAdvancedDegree.ParentDoctype,05-Feb-18,22-Apr-19,05-Feb-18,Approve,IN,Public History ,,HIST,,HISTMA,,,,UGS.MAAdvDeg.INFinal.UGS,289,730
267,69861885,UGS-MAAdvancedDegree.ParentDoctype,07-Feb-18,06-Apr-18,07-Feb-18,Approve,BL,Sculpture,,SOAD,,FINASMFA1,,,,avolwile,670,728
268,69961532,UGS.CommitteeV2.Doctype,09-Feb-18,25-Feb-19,09-Feb-18,Approve,BL,,,CSCI,,CSCIPHD,,Individualized minor,,quzhou,345,726
269,69977269,UGS.Candidacy.Doctype,11-Feb-18,13-Feb-18,11-Feb-18,Approve,BL,Analytical Chemistry,,CHEM,,CHEMPHD,,Individualized,,songwo,722,724
270,69977815,COLLGRAD.AdvisoryCom.Doctype,11-Feb-18,12-Feb-18,11-Feb-18,Approve,BL,,,MSCH,,MDARSCPHD,,Ethnomusicology,,rguins,723,724
271,69989694,UGS.ExceptionRevalidation.Doctype,12-Feb-18,12-Feb-18,12-Feb-18,Approve,BL,,,EDUCCI,,SPCEDPHD,,CURRSTGMIN,,dflinder,723,723
272,70118285,COLLGRAD.AdvisoryCom.Doctype,14-Feb-18,15-Feb-18,14-Feb-18,Approve,BL,,,MSCH,,MDARSCPHD,,French/Francophone Studies,,rguins,720,721
273,70118285,COLLGRAD.AdvisoryCom.Doctype,14-Feb-18,15-Feb-18,14-Feb-18,Approve,BL,,,MSCH,,MDARSCPHD,,French/Francophone Studies,,sdeboer,720,721
274,70154047,UGS-MAAdvancedDegree.ParentDoctype,15-Feb-18,15-Feb-18,15-Feb-18,Approve,BL,Media Design and Production,,MSCH,,MEDIAMS,,,,UGS.BL.MAAdvDeg.MSCH1,720,720
275,70293158,UGS.CommitteeV2.Doctype,20-Feb-18,20-Feb-18,20-Feb-18,Approve,BL,,,EDUCCI,,CRINPHD,,Mathematics,,mdaiga,715,715
276,70320168,UGS-MAAdvancedDegree.ParentDoctype,21-Feb-18,27-Nov-18,21-Feb-18,Approve,BL,Iranian Studies,,CEUS,,CEUSMA,,,,jermbutl,435,714
277,70366104,UGS.Candidacy.Doctype,22-Feb-18,04-Dec-18,22-Feb-18,Approve,BL,,,LAW,,LAWDEMPHD,,POLSGMIN,,UGS.BL.Candidacy.LAW1,428,713
278,70451901,UGS-MAAdvancedDegree.ParentDoctype,23-Feb-18,23-Feb-18,23-Feb-18,Approve,BL,Printmaking,,SOAD,,FINASMFA1,,,,nebakell,712,712
279,70568793,UGS-PhDDefense.ParentDoctype,27-Feb-18,28-Feb-18,27-Feb-18,Approve,BL,,,EDUCELPS,,HIEDPHD,,,,johshuck,707,708
280,70717194,UGS.CommitteeChangeV2.Doctype,05-Mar-18,05-Mar-18,05-Mar-18,Approve,BL,,,EDUCCEP,,INQMTHPHD,,Sociology,,lrutkows,702,702
281,70831469,UGS.ExceptionRevalidation.Doctype,07-Mar-18,04-Feb-19,07-Mar-18,Approve,BL,Mathematics Education ,,EDUCCI,,CRINPHD,,INQRSGMIN,,egalindo,366,700
282,70872689,COLLGRAD.AdvisoryCom.Doctype,08-Mar-18,08-Mar-18,08-Mar-18,Approve,BL,,,POLS,,POLSPHD,,Data Science,,cdesante,699,699
283,71196260,UGS.Candidacy.Doctype,16-Mar-18,23-Mar-18,16-Mar-18,Approve,BL,International and Comparative Education,,EDUCELPS,,HPPEDPHD,,SOCGMIN,,takada,684,691
284,71290005,UGS-PhDDefense.ParentDoctype,20-Mar-18,21-Mar-18,20-Mar-18,Approve,BL,,,EDUCLCLE,,LCLNGPHD,,,,fpawan,686,687
285,71335783,UGS.CommitteeV2.Doctype,21-Mar-18,21-Mar-18,21-Mar-18,Approve,BL,,,CMLT,,CMLTPHD,,English (Medieval British Lit. & Langs.),,UGS.BL.Committee.CMLT1,686,686
287,71788724,UGS.Candidacy.Doctype,04-Apr-18,18-Apr-18,04-Apr-18,Approve,IN,Human-Centered Computing,,INFO,,INFOPHD,,COMPSCIMIN,,vpcornet,658,672
288,71970286,UGS-PhDDefense.ParentDoctype,10-Apr-18,12-Apr-18,10-Apr-18,Approve,BL,,,INFO,,INFOPHD,,Anthropology,,hsrawcli,664,666
289,72137229,UGS.ExceptionWaiver.Doctype,16-Apr-18,16-Apr-18,16-Apr-18,Approve,BL,,,AAAD,,AAADSMA,,,,jakowill,660,660
290,72159865,UGS.ExceptionMinor.Doctype,16-Apr-18,18-Apr-18,16-Apr-18,Approve,BL,Human Computer Interaction Design,,INFO,,INFOPHD,,,,stsher,658,660
291,72192942,UGS.ExceptionRevalidation.Doctype,17-Apr-18,03-May-18,17-Apr-18,Approve,BL,,,EDUCIST,,INSYTPHD,,,,sloucks,643,659
292,72301993,UGS-PhDDefense.ParentDoctype,19-Apr-18,25-Apr-18,19-Apr-18,Approve,BL,,,PHYS,,PHYSPHD,,Physics (minor),,zidulin,651,657
305,72435579,UGS.CommitteeV2.Doctype,24-Apr-18,01-Feb-19,24-Apr-18,Approve,BL,,,GEOL,,GEOLPHD,,,,kajjohns,369,652
307,72861852,UGS.ExceptionWaiver.Doctype,07-May-18,07-May-18,07-May-18,Approve,BL,,,EDUCCI,,SPCEDPHD,,,,kabixler,639,639
308,72940504,UGS.Candidacy.Doctype,08-May-18,08-May-18,08-May-18,Approve,BL,Literature,,ENG,,ENGPHD,,Individualized,,UGS.BL.Candidacy.ENG1,638,638
309,73000974,UGS.CommitteeV2.Doctype,09-May-18,30-Dec-19,07-Jul-19,Approve,BL,,,SPES,,ENSCIPHD2,,,,dhenshel,37,637
310,73000974,UGS.CommitteeV2.Doctype,09-May-18,30-Dec-19,07-Jul-19,Approve,BL,,,SPES,,ENSCIPHD2,,,,djwild,37,637
311,73038709,UGS-MAAdvancedDegree.ParentDoctype,10-May-18,27-Sep-19,10-May-18,Approve,IN,,,PHSL,,CELINPHMS,,,,UGS.IN.MAAdvDeg.PHSL1,131,636
312,73095893,UGS.ExceptionWaiver.Doctype,12-May-18,14-May-18,12-May-18,Approve,BL,,,SPHS,,SPHSMA,,,,raanders,632,634
313,73200040,UGS.CommitteeV2.Doctype,16-May-18,18-Jan-19,16-May-18,Approve,BL,,,COGS,INFO,COGSPHD,INFOPHD,Distributed Cognition,"Computing, Culture, and Society",dequeue,383,630
314,73226017,UGS.CommitteeV2.Doctype,16-May-18,17-Dec-19,16-May-18,Approve,BL,,,EDUCELPS,,HPPEDPHD,,Education Policy Studies concentration / Law MIN,,pdober,50,630
315,73380202,UGS.ExceptionRevalidation.Doctype,21-May-18,28-Jun-18,21-May-18,Approve,BL,Curriculum & Instruction ? Specialization in Mathematics Education,,EDUCCI,,CRINPHD,,INQRSGMIN,,pkbharaj,587,625
316,73473524,UGS.CommitteeV2.Doctype,23-May-18,23-May-18,23-May-18,Approve,BL,,,GEOL,,GEOLPHD,,,,ckieu,623,623
317,73883883,UGS-PhDDefense.ParentDoctype,05-Jun-18,06-Jun-18,05-Jun-18,Approve,BL,,,CHEM,,CHEMPHD,,,,beedrape,609,610
318,73965524,UGS.CommitteeV2.Doctype,07-Jun-18,20-Jul-18,07-Jun-18,Approve,IN,,,INFO,INFO,INFOPHD,INFOPHD,Dental Informatics,,jsp2,565,608
319,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,Approve,BL,,,CHEM,,CHEMPHD,,Organic,,aflood,602,602
320,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,Approve,BL,,,CHEM,,CHEMPHD,,Organic,,xingye,602,602
321,74449847,UGS.ExceptionWaiver.Doctype,20-Jun-18,01-Aug-18,20-Jun-18,Approve,BL,Dual MA REEI/MPA SPEA,Dual MA REEI/MPA SPEA,REEI,SPPP,REEIMA,,,,UGS.BL.DGS.SPPP,553,595
322,74470231,UGS.Candidacy.Doctype,21-Jun-18,27-Jun-18,21-Jun-18,Approve,BL,,,BIOL,,MICRPHD,,GENGMIN,,mt52,588,594
323,74871136,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,Approve,BL,,,CHEM,,CHEMPHD,,Analytical,,akfriedm,583,583
324,74871826,UGS.ExceptionWaiver.Doctype,02-Jul-18,05-Jul-18,02-Jul-18,Approve,BL,,,CHEM,,CHEMPHD,,CHEMGMIN,,aflood,580,583
325,74881202,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,Approve,BL,,,PHYS,,PHYSPHD,,Nuclear,,nbcallah,583,583
326,74884472,UGS.CommitteeChangeV2.Doctype,02-Jul-18,03-Jul-18,02-Jul-18,Approve,IN,,,PBHL,,HLPMPHD1,,Medical Sociology,,nmodibo,582,583
327,74955837,UGS-MAAdvancedDegree.ParentDoctype,04-Jul-18,26-Aug-19,04-Jul-18,Approve,IN,Sport Event,,TCEM,,EVTOURMS,,,,zachhall,163,581
328,74978612,UGS-PhDDefense.ParentDoctype,05-Jul-18,16-Jul-18,05-Jul-18,Approve,BL,,,ILS,,INFSCPHD1,,Virtual Heritage,,hsrawcli,569,580
355,75933668,UGS.CommitteeV2.Doctype,07-Aug-18,08-Aug-18,07-Aug-18,Approve,BL,,,PHIL,,PHILPHD,,History and Philosophy of Science and Medicine,,pshephar,546,547
361,76081883,UGS.Candidacy.Doctype,10-Aug-18,12-Oct-18,10-Aug-18,Approve,IN,,,MNEU,,MNEURSPHD,,LIFSCGMIN,,,481,544
362,76088299,UGS.CommitteeV2.Doctype,12-Aug-18,27-Aug-18,12-Aug-18,Approve,BL,,,EDUCIST,,INSYTPHD,,Human-Computer Interaction Design,,zkhlaif,527,542
363,76147252,UGS.Candidacy.Doctype,14-Aug-18,07-Aug-19,14-Aug-18,Approve,IN,,,MAT,,MUTECHPHD,,Individualized,,cfoley,182,540
364,76176964,UGS-MAAdvancedDegree.ParentDoctype,15-Aug-18,05-Nov-18,15-Aug-18,Approve,BL,Language Pedagogy,,EALC,,CHINMA,,,,UGS.BL.MAAdvDeg.EALC2,457,539
365,76227828,UGS.Candidacy.Doctype,16-Aug-18,19-Dec-19,16-Aug-18,Approve,BL,Intelligent Systems,,CSCI,,CSCIPHD,,STATSCIMIN,,dmanriqu,48,538
370,76265682,UGS.ExceptionWaiver.Doctype,17-Aug-18,17-Aug-18,17-Aug-18,Approve,BL,Mathematics Education,,EDUCCI,,CRINPHD,,,,etillema,537,537
371,76269316,UGS-MAAdvancedDegree.ParentDoctype,17-Aug-18,17-Aug-18,17-Aug-18,Approve,IN,,,PHSL,,CELINPHMS,,,,UGS.IN.MAAdvDeg.PHSL1,537,537
372,76326488,UGS.ExceptionWaiver.Doctype,20-Aug-18,20-Sep-18,20-Aug-18,Approve,BL,,,AADM,,ARTADMA,,,,jagideon,503,534
373,76339721,UGS.Candidacy.Doctype,21-Aug-18,06-Sep-18,21-Aug-18,Approve,BL,,,STAT,,STATSCPHD,,CSCIGMIN,,dmanriqu,517,533
374,76377539,UGS.ExceptionWaiver.Doctype,22-Aug-18,22-Aug-18,22-Aug-18,Approve,IN,HCI,,INFO,,INFOPHD,,,,UGS.IN.SECREC.INFO,532,532
375,76377539,UGS.ExceptionWaiver.Doctype,22-Aug-18,22-Aug-18,22-Aug-18,FYI,IN,HCI,,INFO,,INFOPHD,,,,UGS.IN.SECREC.INFO,532,532
378,76400595,UGS.ExceptionMinor.Doctype,22-Aug-18,08-Nov-19,22-Aug-18,Approve,BL,,,OPT,,VISSCPHD,,,,sumuru,89,532
381,76448466,UGS.ExceptionWaiver.Doctype,23-Aug-18,23-Aug-18,23-Aug-18,Approve,IN,HCI,,INFO,,INFOPHD,,,,UGS.IN.SECREC.INFO,531,531
