,doc_hdr_id,doc_typ_nm,doc_crte_dt,crte_dt,doc_mdfn_dt,actn_rqst_cd,prncpl_nm,grp_nm,qual_role_nm,fld_nm,fld_val
1968,73380202,UGS.ExceptionRevalidation.Doctype,21-May-18,28-Jun-18,21-May-18,A,pkbharaj,0,0,department1,BL-EDUCCI
1969,73380202,UGS.ExceptionRevalidation.Doctype,21-May-18,28-Jun-18,21-May-18,A,pkbharaj,0,0,major1,BL-CRINPHD
1970,73380202,UGS.ExceptionRevalidation.Doctype,21-May-18,28-Jun-18,21-May-18,A,pkbharaj,0,0,concentration1,Curriculum & Instruction ? Specialization in Mathematics Education
1971,73380202,UGS.ExceptionRevalidation.Doctype,21-May-18,28-Jun-18,21-May-18,A,pkbharaj,0,0,minor1,BL-INQRSGMIN
1972,73380202,UGS.ExceptionRevalidation.Doctype,21-May-18,28-Jun-18,21-May-18,A,pkbharaj,0,0,department2,Select
1973,73380202,UGS.ExceptionRevalidation.Doctype,21-May-18,28-Jun-18,21-May-18,A,pkbharaj,0,0,major2,Select
1974,73380202,UGS.ExceptionRevalidation.Doctype,21-May-18,28-Jun-18,21-May-18,A,pkbharaj,0,0,minor2,Select
1975,73380202,UGS.ExceptionRevalidation.Doctype,21-May-18,28-Jun-18,21-May-18,A,pkbharaj,0,0,campusTitle,IU Bloomington
1976,73473524,UGS.CommitteeV2.Doctype,23-May-18,23-May-18,23-May-18,A,0,0,ckieu,campus,BL
1977,73473524,UGS.CommitteeV2.Doctype,23-May-18,23-May-18,23-May-18,A,0,0,ckieu,department1,BL-GEOL
1978,73473524,UGS.CommitteeV2.Doctype,23-May-18,23-May-18,23-May-18,A,0,0,ckieu,department2,Select
1979,73473524,UGS.CommitteeV2.Doctype,23-May-18,23-May-18,23-May-18,A,0,0,ckieu,major1,BL-GEOLPHD
1980,73473524,UGS.CommitteeV2.Doctype,23-May-18,23-May-18,23-May-18,A,0,0,ckieu,major2,Select
1981,73473524,UGS.CommitteeV2.Doctype,23-May-18,23-May-18,23-May-18,A,0,0,ckieu,minor1,
1982,73473524,UGS.CommitteeV2.Doctype,23-May-18,23-May-18,23-May-18,A,0,0,ckieu,minor2,
1983,73883883,UGS-PhDDefense.ParentDoctype,05-Jun-18,06-Jun-18,05-Jun-18,A,beedrape,0,0,campus,BL
1984,73883883,UGS-PhDDefense.ParentDoctype,05-Jun-18,06-Jun-18,05-Jun-18,A,beedrape,0,0,department1,BL-CHEM
1985,73883883,UGS-PhDDefense.ParentDoctype,05-Jun-18,06-Jun-18,05-Jun-18,A,beedrape,0,0,department2,Select
1986,73883883,UGS-PhDDefense.ParentDoctype,05-Jun-18,06-Jun-18,05-Jun-18,A,beedrape,0,0,major1,BL-CHEMPHD
1987,73883883,UGS-PhDDefense.ParentDoctype,05-Jun-18,06-Jun-18,05-Jun-18,A,beedrape,0,0,major2,Select
1988,73883883,UGS-PhDDefense.ParentDoctype,05-Jun-18,06-Jun-18,05-Jun-18,A,beedrape,0,0,minor1,
1989,73883883,UGS-PhDDefense.ParentDoctype,05-Jun-18,06-Jun-18,05-Jun-18,A,beedrape,0,0,minor2,
1990,73965524,UGS.CommitteeV2.Doctype,07-Jun-18,20-Jul-18,07-Jun-18,A,jsp2,0,0,campus,IN
1991,73965524,UGS.CommitteeV2.Doctype,07-Jun-18,20-Jul-18,07-Jun-18,A,jsp2,0,0,department1,IN-INFO
1992,73965524,UGS.CommitteeV2.Doctype,07-Jun-18,20-Jul-18,07-Jun-18,A,jsp2,0,0,department2,IN-INFO
1993,73965524,UGS.CommitteeV2.Doctype,07-Jun-18,20-Jul-18,07-Jun-18,A,jsp2,0,0,major1,IN-INFOPHD
1994,73965524,UGS.CommitteeV2.Doctype,07-Jun-18,20-Jul-18,07-Jun-18,A,jsp2,0,0,major2,IN-INFOPHD
1995,73965524,UGS.CommitteeV2.Doctype,07-Jun-18,20-Jul-18,07-Jun-18,A,jsp2,0,0,minor1,Dental Informatics
1996,73965524,UGS.CommitteeV2.Doctype,07-Jun-18,20-Jul-18,07-Jun-18,A,jsp2,0,0,minor2,
1997,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,A,0,0,aflood,department1,BL-CHEM
1998,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,A,0,0,xingye,department1,BL-CHEM
1999,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,A,0,0,aflood,department2,Select
2000,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,A,0,0,xingye,department2,Select
2001,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,A,0,0,aflood,major1,BL-CHEMPHD
2002,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,A,0,0,xingye,major1,BL-CHEMPHD
2003,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,A,0,0,aflood,major2,Select
2004,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,A,0,0,xingye,major2,Select
2005,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,A,0,0,aflood,minor1,Organic
2006,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,A,0,0,xingye,minor1,Organic
2007,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,A,0,0,aflood,minor2,
2008,74160278,COLLGRAD.AdvisoryCom.Doctype,13-Jun-18,13-Jun-18,13-Jun-18,A,0,0,xingye,minor2,
2009,74449847,UGS.ExceptionWaiver.Doctype,20-Jun-18,01-Aug-18,20-Jun-18,A,0,UGS.BL.DGS.SPPP,0,campus,BL
2010,74449847,UGS.ExceptionWaiver.Doctype,20-Jun-18,01-Aug-18,20-Jun-18,A,0,UGS.BL.DGS.SPPP,0,department1,BL-REEI
2011,74449847,UGS.ExceptionWaiver.Doctype,20-Jun-18,01-Aug-18,20-Jun-18,A,0,UGS.BL.DGS.SPPP,0,major1,BL-REEIMA
2012,74449847,UGS.ExceptionWaiver.Doctype,20-Jun-18,01-Aug-18,20-Jun-18,A,0,UGS.BL.DGS.SPPP,0,concentration1,Dual MA REEI/MPA SPEA
2013,74449847,UGS.ExceptionWaiver.Doctype,20-Jun-18,01-Aug-18,20-Jun-18,A,0,UGS.BL.DGS.SPPP,0,minor1,Select
2014,74449847,UGS.ExceptionWaiver.Doctype,20-Jun-18,01-Aug-18,20-Jun-18,A,0,UGS.BL.DGS.SPPP,0,department2,BL-SPPP
2015,74449847,UGS.ExceptionWaiver.Doctype,20-Jun-18,01-Aug-18,20-Jun-18,A,0,UGS.BL.DGS.SPPP,0,major2,Select
2016,74449847,UGS.ExceptionWaiver.Doctype,20-Jun-18,01-Aug-18,20-Jun-18,A,0,UGS.BL.DGS.SPPP,0,concentration2,Dual MA REEI/MPA SPEA
2017,74449847,UGS.ExceptionWaiver.Doctype,20-Jun-18,01-Aug-18,20-Jun-18,A,0,UGS.BL.DGS.SPPP,0,minor2,Select
2018,74449847,UGS.ExceptionWaiver.Doctype,20-Jun-18,01-Aug-18,20-Jun-18,A,0,UGS.BL.DGS.SPPP,0,campusTitle,IU Bloomington
2019,74470231,UGS.Candidacy.Doctype,21-Jun-18,27-Jun-18,21-Jun-18,A,mt52,0,0,campus,BL
2020,74470231,UGS.Candidacy.Doctype,21-Jun-18,27-Jun-18,21-Jun-18,A,mt52,0,0,department1,BL-BIOL
2021,74470231,UGS.Candidacy.Doctype,21-Jun-18,27-Jun-18,21-Jun-18,A,mt52,0,0,department2,Select
2022,74470231,UGS.Candidacy.Doctype,21-Jun-18,27-Jun-18,21-Jun-18,A,mt52,0,0,major1,BL-MICRPHD
2023,74470231,UGS.Candidacy.Doctype,21-Jun-18,27-Jun-18,21-Jun-18,A,mt52,0,0,major2,
2024,74470231,UGS.Candidacy.Doctype,21-Jun-18,27-Jun-18,21-Jun-18,A,mt52,0,0,concentration1,
2025,74470231,UGS.Candidacy.Doctype,21-Jun-18,27-Jun-18,21-Jun-18,A,mt52,0,0,concentration2,
2026,74470231,UGS.Candidacy.Doctype,21-Jun-18,27-Jun-18,21-Jun-18,A,mt52,0,0,minor1,BL-GENGMIN
2027,74470231,UGS.Candidacy.Doctype,21-Jun-18,27-Jun-18,21-Jun-18,A,mt52,0,0,minor2,Select
2028,74871136,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,akfriedm,0,0,campus,BL
2029,74871136,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,akfriedm,0,0,department1,BL-CHEM
2030,74871136,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,akfriedm,0,0,department2,Select
2031,74871136,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,akfriedm,0,0,major1,BL-CHEMPHD
2032,74871136,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,akfriedm,0,0,major2,Select
2033,74871136,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,akfriedm,0,0,minor1,Analytical
2034,74871136,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,akfriedm,0,0,minor2,
2035,74871826,UGS.ExceptionWaiver.Doctype,02-Jul-18,05-Jul-18,02-Jul-18,A,0,0,aflood,campus,BL
2036,74871826,UGS.ExceptionWaiver.Doctype,02-Jul-18,05-Jul-18,02-Jul-18,A,0,0,aflood,department1,BL-CHEM
2037,74871826,UGS.ExceptionWaiver.Doctype,02-Jul-18,05-Jul-18,02-Jul-18,A,0,0,aflood,major1,BL-CHEMPHD
2038,74871826,UGS.ExceptionWaiver.Doctype,02-Jul-18,05-Jul-18,02-Jul-18,A,0,0,aflood,minor1,BL-CHEMGMIN
2039,74871826,UGS.ExceptionWaiver.Doctype,02-Jul-18,05-Jul-18,02-Jul-18,A,0,0,aflood,department2,Select
2040,74871826,UGS.ExceptionWaiver.Doctype,02-Jul-18,05-Jul-18,02-Jul-18,A,0,0,aflood,major2,Select
2041,74871826,UGS.ExceptionWaiver.Doctype,02-Jul-18,05-Jul-18,02-Jul-18,A,0,0,aflood,minor2,Select
2042,74871826,UGS.ExceptionWaiver.Doctype,02-Jul-18,05-Jul-18,02-Jul-18,A,0,0,aflood,campusTitle,IU Bloomington
2043,74881202,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,nbcallah,0,0,campus,BL
2044,74881202,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,nbcallah,0,0,department1,BL-PHYS
2045,74881202,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,nbcallah,0,0,department2,Select
2046,74881202,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,nbcallah,0,0,major1,BL-PHYSPHD
2047,74881202,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,nbcallah,0,0,major2,Select
2048,74881202,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,nbcallah,0,0,minor1,Nuclear
2049,74881202,UGS-PhDDefense.ParentDoctype,02-Jul-18,02-Jul-18,02-Jul-18,A,nbcallah,0,0,minor2,
2050,74884472,UGS.CommitteeChangeV2.Doctype,02-Jul-18,03-Jul-18,02-Jul-18,A,0,0,nmodibo,campus,IN
2051,74884472,UGS.CommitteeChangeV2.Doctype,02-Jul-18,03-Jul-18,02-Jul-18,A,0,0,nmodibo,department1,IN-PBHL
2052,74884472,UGS.CommitteeChangeV2.Doctype,02-Jul-18,03-Jul-18,02-Jul-18,A,0,0,nmodibo,department2,Select
2053,74884472,UGS.CommitteeChangeV2.Doctype,02-Jul-18,03-Jul-18,02-Jul-18,A,0,0,nmodibo,major1,IN-HLPMPHD1
2054,74884472,UGS.CommitteeChangeV2.Doctype,02-Jul-18,03-Jul-18,02-Jul-18,A,0,0,nmodibo,major2,Select
2055,74884472,UGS.CommitteeChangeV2.Doctype,02-Jul-18,03-Jul-18,02-Jul-18,A,0,0,nmodibo,minor1,Medical Sociology
2056,74884472,UGS.CommitteeChangeV2.Doctype,02-Jul-18,03-Jul-18,02-Jul-18,A,0,0,nmodibo,minor2,
2057,74955837,UGS-MAAdvancedDegree.ParentDoctype,04-Jul-18,26-Aug-19,04-Jul-18,A,zachhall,0,0,campus,IN
2058,74955837,UGS-MAAdvancedDegree.ParentDoctype,04-Jul-18,26-Aug-19,04-Jul-18,A,zachhall,0,0,department,IN-TCEM
2059,74955837,UGS-MAAdvancedDegree.ParentDoctype,04-Jul-18,26-Aug-19,04-Jul-18,A,zachhall,0,0,major,IN-EVTOURMS
2060,74955837,UGS-MAAdvancedDegree.ParentDoctype,04-Jul-18,26-Aug-19,04-Jul-18,A,zachhall,0,0,concentrationTrack,Sport Event
2061,74978612,UGS-PhDDefense.ParentDoctype,05-Jul-18,16-Jul-18,05-Jul-18,A,hsrawcli,0,0,campus,BL
2062,74978612,UGS-PhDDefense.ParentDoctype,05-Jul-18,16-Jul-18,05-Jul-18,A,hsrawcli,0,0,department1,BL-ILS
2063,74978612,UGS-PhDDefense.ParentDoctype,05-Jul-18,16-Jul-18,05-Jul-18,A,hsrawcli,0,0,department2,Select
2064,74978612,UGS-PhDDefense.ParentDoctype,05-Jul-18,16-Jul-18,05-Jul-18,A,hsrawcli,0,0,major1,BL-INFSCPHD1
2065,74978612,UGS-PhDDefense.ParentDoctype,05-Jul-18,16-Jul-18,05-Jul-18,A,hsrawcli,0,0,major2,Select
2066,74978612,UGS-PhDDefense.ParentDoctype,05-Jul-18,16-Jul-18,05-Jul-18,A,hsrawcli,0,0,minor1,Virtual Heritage
2067,74978612,UGS-PhDDefense.ParentDoctype,05-Jul-18,16-Jul-18,05-Jul-18,A,hsrawcli,0,0,minor2,
2068,75494822,UGS.AddRemoveUserRequest.Doctype,23-Jul-18,23-Jul-18,23-Jul-18,F,alwinfre,0,0,department,BL-AST
2069,75494822,UGS.AddRemoveUserRequest.Doctype,23-Jul-18,23-Jul-18,23-Jul-18,F,alwinfre,0,0,campus,BL
2070,75494822,UGS.AddRemoveUserRequest.Doctype,23-Jul-18,18-Sep-18,23-Jul-18,A,bcreath,0,0,department,BL-AST
2071,75494822,UGS.AddRemoveUserRequest.Doctype,23-Jul-18,18-Sep-18,23-Jul-18,A,bcreath,0,0,campus,BL
2072,75578177,UGS.AddRemoveUserRequest.Doctype,25-Jul-18,25-Jul-18,25-Jul-18,F,alwinfre,0,0,department,BL-SPH
2073,75578177,UGS.AddRemoveUserRequest.Doctype,25-Jul-18,25-Jul-18,25-Jul-18,F,alwinfre,0,0,campus,BL
2074,75578177,UGS.AddRemoveUserRequest.Doctype,25-Jul-18,16-Sep-19,25-Jul-18,A,ejnic,0,0,department,BL-SPH
2075,75578177,UGS.AddRemoveUserRequest.Doctype,25-Jul-18,16-Sep-19,25-Jul-18,A,ejnic,0,0,campus,BL
2076,75579889,UGS.AddRemoveUserRequest.Doctype,25-Jul-18,25-Jul-18,25-Jul-18,F,alwinfre,0,0,department,BL-PHYS
2077,75579889,UGS.AddRemoveUserRequest.Doctype,25-Jul-18,25-Jul-18,25-Jul-18,F,alwinfre,0,0,campus,BL
2078,75579889,UGS.AddRemoveUserRequest.Doctype,25-Jul-18,16-Sep-19,25-Jul-18,A,ejnic,0,0,department,BL-PHYS
2079,75579889,UGS.AddRemoveUserRequest.Doctype,25-Jul-18,16-Sep-19,25-Jul-18,A,ejnic,0,0,campus,BL
2080,75600192,UGS.AddRemoveUserRequest.Doctype,26-Jul-18,26-Jul-18,26-Jul-18,F,alwinfre,0,0,department,BL-JSTU
2081,75600192,UGS.AddRemoveUserRequest.Doctype,26-Jul-18,26-Jul-18,26-Jul-18,F,alwinfre,0,0,campus,BL
2082,75600192,UGS.AddRemoveUserRequest.Doctype,26-Jul-18,16-Sep-19,26-Jul-18,A,ejnic,0,0,department,BL-JSTU
2083,75600192,UGS.AddRemoveUserRequest.Doctype,26-Jul-18,16-Sep-19,26-Jul-18,A,ejnic,0,0,campus,BL
2084,75653827,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,27-Jul-18,27-Jul-18,F,alwinfre,0,0,department,BL-GEOL
2085,75653827,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,27-Jul-18,27-Jul-18,F,alwinfre,0,0,campus,BL
2086,75653827,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,16-Sep-19,27-Jul-18,A,ejnic,0,0,department,BL-GEOL
2087,75653827,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,16-Sep-19,27-Jul-18,A,ejnic,0,0,campus,BL
2088,75655867,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,27-Jul-18,27-Jul-18,F,alwinfre,0,0,department,BL-GEOL
2089,75655867,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,27-Jul-18,27-Jul-18,F,alwinfre,0,0,campus,BL
2090,75655867,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,16-Sep-19,27-Jul-18,A,ejnic,0,0,department,BL-GEOL
2091,75655867,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,16-Sep-19,27-Jul-18,A,ejnic,0,0,campus,BL
2092,75668706,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,31-Jul-18,27-Jul-18,F,ejnic,0,0,department,IN-SHRS
2093,75668706,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,31-Jul-18,27-Jul-18,F,ejnic,0,0,campus,IN
2094,75668706,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,31-Jul-18,27-Jul-18,F,lekenney,0,0,department,IN-SHRS
2095,75668706,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,31-Jul-18,27-Jul-18,F,lekenney,0,0,campus,IN
2096,75668706,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,31-Jul-18,27-Jul-18,F,dgatsos,0,0,department,IN-SHRS
2097,75668706,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,31-Jul-18,27-Jul-18,F,dgatsos,0,0,campus,IN
2098,75668706,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,31-Jul-18,27-Jul-18,A,mjshetle,0,0,department,IN-SHRS
2099,75668706,UGS.AddRemoveUserRequest.Doctype,27-Jul-18,31-Jul-18,27-Jul-18,A,mjshetle,0,0,campus,IN
2100,75704402,UGS.AddRemoveUserRequest.Doctype,30-Jul-18,30-Jul-18,30-Jul-18,F,alwinfre,0,0,department,BL-CSCI
2101,75704402,UGS.AddRemoveUserRequest.Doctype,30-Jul-18,30-Jul-18,30-Jul-18,F,alwinfre,0,0,campus,BL
2102,75704402,UGS.AddRemoveUserRequest.Doctype,30-Jul-18,16-Sep-19,30-Jul-18,A,ejnic,0,0,department,BL-CSCI
2103,75704402,UGS.AddRemoveUserRequest.Doctype,30-Jul-18,16-Sep-19,30-Jul-18,A,ejnic,0,0,campus,BL
2104,75748963,UGS.AddRemoveUserRequest.Doctype,31-Jul-18,31-Jul-18,31-Jul-18,F,alwinfre,0,0,department,BL-STAT
2105,75748963,UGS.AddRemoveUserRequest.Doctype,31-Jul-18,31-Jul-18,31-Jul-18,F,alwinfre,0,0,campus,BL
2106,75748963,UGS.AddRemoveUserRequest.Doctype,31-Jul-18,16-Sep-19,31-Jul-18,A,ejnic,0,0,department,BL-STAT
2107,75748963,UGS.AddRemoveUserRequest.Doctype,31-Jul-18,16-Sep-19,31-Jul-18,A,ejnic,0,0,campus,BL
2108,75749782,UGS.AddRemoveUserRequest.Doctype,31-Jul-18,31-Jul-18,31-Jul-18,F,alwinfre,0,0,department,BL-STAT
2109,75749782,UGS.AddRemoveUserRequest.Doctype,31-Jul-18,31-Jul-18,31-Jul-18,F,alwinfre,0,0,campus,BL
2110,75749782,UGS.AddRemoveUserRequest.Doctype,31-Jul-18,16-Sep-19,31-Jul-18,A,ejnic,0,0,department,BL-STAT
2111,75749782,UGS.AddRemoveUserRequest.Doctype,31-Jul-18,16-Sep-19,31-Jul-18,A,ejnic,0,0,campus,BL
2112,75858840,UGS.AddRemoveUserRequest.Doctype,03-Aug-18,03-Aug-18,03-Aug-18,F,alwinfre,0,0,department,BL-PHIL
2113,75858840,UGS.AddRemoveUserRequest.Doctype,03-Aug-18,03-Aug-18,03-Aug-18,F,alwinfre,0,0,campus,BL
2114,75858840,UGS.AddRemoveUserRequest.Doctype,03-Aug-18,16-Sep-19,03-Aug-18,A,ejnic,0,0,department,BL-PHIL
2115,75858840,UGS.AddRemoveUserRequest.Doctype,03-Aug-18,16-Sep-19,03-Aug-18,A,ejnic,0,0,campus,BL
2116,75892331,UGS.AddRemoveUserRequest.Doctype,06-Aug-18,06-Aug-18,06-Aug-18,F,alwinfre,0,0,department,BL-EDUC
2117,75892331,UGS.AddRemoveUserRequest.Doctype,06-Aug-18,06-Aug-18,06-Aug-18,F,alwinfre,0,0,campus,BL
2118,75892331,UGS.AddRemoveUserRequest.Doctype,06-Aug-18,16-Sep-19,06-Aug-18,A,ejnic,0,0,department,BL-EDUC
2119,75892331,UGS.AddRemoveUserRequest.Doctype,06-Aug-18,16-Sep-19,06-Aug-18,A,ejnic,0,0,campus,BL
2120,75933668,UGS.CommitteeV2.Doctype,07-Aug-18,08-Aug-18,07-Aug-18,A,pshephar,0,0,campus,BL
2121,75933668,UGS.CommitteeV2.Doctype,07-Aug-18,08-Aug-18,07-Aug-18,A,pshephar,0,0,department1,BL-PHIL
2122,75933668,UGS.CommitteeV2.Doctype,07-Aug-18,08-Aug-18,07-Aug-18,A,pshephar,0,0,department2,Select
2123,75933668,UGS.CommitteeV2.Doctype,07-Aug-18,08-Aug-18,07-Aug-18,A,pshephar,0,0,major1,BL-PHILPHD
2124,75933668,UGS.CommitteeV2.Doctype,07-Aug-18,08-Aug-18,07-Aug-18,A,pshephar,0,0,major2,Select
2125,75933668,UGS.CommitteeV2.Doctype,07-Aug-18,08-Aug-18,07-Aug-18,A,pshephar,0,0,minor1,History and Philosophy of Science and Medicine
2126,75933668,UGS.CommitteeV2.Doctype,07-Aug-18,08-Aug-18,07-Aug-18,A,pshephar,0,0,minor2,
2127,75973261,UGS.AddRemoveUserRequest.Doctype,08-Aug-18,08-Aug-18,08-Aug-18,F,alwinfre,0,0,department,BL-EALC
2128,75973261,UGS.AddRemoveUserRequest.Doctype,08-Aug-18,08-Aug-18,08-Aug-18,F,alwinfre,0,0,campus,BL
2129,75973261,UGS.AddRemoveUserRequest.Doctype,08-Aug-18,16-Sep-19,08-Aug-18,A,ejnic,0,0,department,BL-EALC
2130,75973261,UGS.AddRemoveUserRequest.Doctype,08-Aug-18,16-Sep-19,08-Aug-18,A,ejnic,0,0,campus,BL
2131,76015735,UGS.AddRemoveUserRequest.Doctype,09-Aug-18,18-Jul-19,09-Aug-18,A,ejnic,0,0,department,IN-PHST
2132,76015735,UGS.AddRemoveUserRequest.Doctype,09-Aug-18,18-Jul-19,09-Aug-18,A,ejnic,0,0,campus,IN
2133,76064848,UGS.AddRemoveUserRequest.Doctype,10-Aug-18,10-Aug-18,10-Aug-18,F,alwinfre,0,0,department,BL-STAT
2134,76064848,UGS.AddRemoveUserRequest.Doctype,10-Aug-18,10-Aug-18,10-Aug-18,F,alwinfre,0,0,campus,BL
2135,76064848,UGS.AddRemoveUserRequest.Doctype,10-Aug-18,16-Sep-19,10-Aug-18,A,ejnic,0,0,department,BL-STAT
2136,76064848,UGS.AddRemoveUserRequest.Doctype,10-Aug-18,16-Sep-19,10-Aug-18,A,ejnic,0,0,campus,BL
2137,76081883,UGS.Candidacy.Doctype,10-Aug-18,12-Oct-18,10-Aug-18,A,0,0,imce100,campus,IN
2138,76081883,UGS.Candidacy.Doctype,10-Aug-18,12-Oct-18,10-Aug-18,A,0,0,imce100,department1,IN-MNEU
2139,76081883,UGS.Candidacy.Doctype,10-Aug-18,12-Oct-18,10-Aug-18,A,0,0,imce100,department2,Select
2140,76081883,UGS.Candidacy.Doctype,10-Aug-18,12-Oct-18,10-Aug-18,A,0,0,imce100,major1,IN-MNEURSPHD
2141,76081883,UGS.Candidacy.Doctype,10-Aug-18,12-Oct-18,10-Aug-18,A,0,0,imce100,major2,
2142,76081883,UGS.Candidacy.Doctype,10-Aug-18,12-Oct-18,10-Aug-18,A,0,0,imce100,concentration1,
2143,76081883,UGS.Candidacy.Doctype,10-Aug-18,12-Oct-18,10-Aug-18,A,0,0,imce100,concentration2,
2144,76081883,UGS.Candidacy.Doctype,10-Aug-18,12-Oct-18,10-Aug-18,A,0,0,imce100,minor1,IN-LIFSCGMIN
2145,76081883,UGS.Candidacy.Doctype,10-Aug-18,12-Oct-18,10-Aug-18,A,0,0,imce100,minor2,Select
2146,76088299,UGS.CommitteeV2.Doctype,12-Aug-18,27-Aug-18,12-Aug-18,A,zkhlaif,0,0,campus,BL
2147,76088299,UGS.CommitteeV2.Doctype,12-Aug-18,27-Aug-18,12-Aug-18,A,zkhlaif,0,0,department1,BL-EDUCIST
2148,76088299,UGS.CommitteeV2.Doctype,12-Aug-18,27-Aug-18,12-Aug-18,A,zkhlaif,0,0,department2,Select
2149,76088299,UGS.CommitteeV2.Doctype,12-Aug-18,27-Aug-18,12-Aug-18,A,zkhlaif,0,0,major1,BL-INSYTPHD
2150,76088299,UGS.CommitteeV2.Doctype,12-Aug-18,27-Aug-18,12-Aug-18,A,zkhlaif,0,0,major2,Select
2151,76088299,UGS.CommitteeV2.Doctype,12-Aug-18,27-Aug-18,12-Aug-18,A,zkhlaif,0,0,minor1,Human-Computer Interaction Design
2152,76088299,UGS.CommitteeV2.Doctype,12-Aug-18,27-Aug-18,12-Aug-18,A,zkhlaif,0,0,minor2,
2153,76147252,UGS.Candidacy.Doctype,14-Aug-18,07-Aug-19,14-Aug-18,A,0,0,cfoley,campus,IN
2154,76147252,UGS.Candidacy.Doctype,14-Aug-18,07-Aug-19,14-Aug-18,A,0,0,cfoley,department1,IN-MAT
2155,76147252,UGS.Candidacy.Doctype,14-Aug-18,07-Aug-19,14-Aug-18,A,0,0,cfoley,department2,Select
2156,76147252,UGS.Candidacy.Doctype,14-Aug-18,07-Aug-19,14-Aug-18,A,0,0,cfoley,major1,IN-MUTECHPHD
2157,76147252,UGS.Candidacy.Doctype,14-Aug-18,07-Aug-19,14-Aug-18,A,0,0,cfoley,major2,
2158,76147252,UGS.Candidacy.Doctype,14-Aug-18,07-Aug-19,14-Aug-18,A,0,0,cfoley,concentration1,
2159,76147252,UGS.Candidacy.Doctype,14-Aug-18,07-Aug-19,14-Aug-18,A,0,0,cfoley,concentration2,
2160,76147252,UGS.Candidacy.Doctype,14-Aug-18,07-Aug-19,14-Aug-18,A,0,0,cfoley,minor1,Individualized
2161,76147252,UGS.Candidacy.Doctype,14-Aug-18,07-Aug-19,14-Aug-18,A,0,0,cfoley,minor2,Select
2162,76176964,UGS-MAAdvancedDegree.ParentDoctype,15-Aug-18,05-Nov-18,15-Aug-18,A,0,UGS.BL.MAAdvDeg.EALC2,0,campus,BL
2163,76176964,UGS-MAAdvancedDegree.ParentDoctype,15-Aug-18,05-Nov-18,15-Aug-18,A,0,UGS.BL.MAAdvDeg.EALC2,0,department,BL-EALC
